route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
023R,20260826-Holiday2-1-26-06-1111111,32990972,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990973,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990974,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990975,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990976,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990977,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990978,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990979,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990980,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990981,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990982,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990983,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990984,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990985,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990986,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990987,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990988,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990989,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990990,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990991,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990992,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990993,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990994,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990995,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990996,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990997,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990998,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32990999,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991000,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991001,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991002,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991003,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991004,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991005,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991006,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991007,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991008,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991009,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991010,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991011,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991012,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991013,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991014,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991015,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991016,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991017,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991018,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991019,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991020,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991021,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991022,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991023,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991024,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991025,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991026,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991027,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991028,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991029,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991030,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991031,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991032,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991033,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991034,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991035,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991036,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991037,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991038,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991039,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991040,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991041,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991042,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991043,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991044,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991045,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991046,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991047,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991048,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991049,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991050,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991051,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991052,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991053,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991054,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991055,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991056,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991057,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991058,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991059,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991060,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991061,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991062,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991063,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991064,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991065,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991066,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991067,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991068,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991069,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991070,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991071,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991072,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991073,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991074,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991075,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991076,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991077,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991078,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991079,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991080,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991081,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991082,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991083,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991084,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991085,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991086,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991087,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991088,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991089,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991090,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991091,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991092,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991093,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991094,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991095,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991096,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991097,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991098,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991099,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991100,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991101,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991102,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991103,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991104,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991105,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991106,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991107,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991108,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991109,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991110,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991111,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991112,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991113,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991114,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991115,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991116,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991117,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991118,"Downtown",0,,023R-18-North,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991119,"Mill Woods",1,,023R-43-South,1,1
023R,20260826-Holiday2-1-26-06-1111111,32991120,"Downtown",0,,023R-18-North,1,1
